acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,count_end,count_experiment,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_start,count_study,count_study_coroutines,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimpres,count_test,count_test_coroutines,count_test_isi,count_test_logger,count_test_response,count_test_sequence,count_test_start,count_test_stimpres,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_start,response_study_start,response_test_start,response_time,response_time_start,response_time_study_start,response_time_test_start,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,subject_nr,subject_parity,system_os,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_start,time_study,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimpres,time_test,time_test_isi,time_test_logger,time_test_response,time_test_start,time_test_stimpres,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,20,20,20,20,20,0,20,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,66,136980,133976,66,66,293206,294712,288216,138501,288216,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,21,21,21,21,21,0,21,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarrcol2.png,1,odd,Win32,66,136980,133976,66,66,299733,301235,294748,138501,294748,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,22,22,22,22,22,0,22,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p5sarrshacol1.png,1,odd,Win32,66,136980,133976,66,66,306251,307758,301256,138501,301256,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,23,23,23,23,23,0,23,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,66,136980,133976,66,66,312770,314280,307789,138501,307789,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,24,24,24,24,24,0,24,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarrsha2.png,1,odd,Win32,66,136980,133976,66,66,319304,320816,314314,138501,314313,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,25,25,25,25,25,0,25,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p9sarr1.png,1,odd,Win32,66,136980,133976,66,66,325829,327340,320842,138501,320842,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,26,26,26,26,26,0,26,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype1.png,1,odd,Win32,66,136980,133976,66,66,332353,333862,327370,138501,327370,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,27,27,27,27,27,0,27,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarrcol1.png,1,odd,Win32,66,136980,133976,66,66,338882,340385,333897,138501,333897,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,28,28,28,28,28,0,28,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype4.png,1,odd,Win32,66,136980,133976,66,66,345401,346907,340411,138501,340411,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,29,29,29,29,29,0,29,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype5.png,1,odd,Win32,66,136980,133976,66,66,351925,353431,346927,138501,346927,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,30,30,30,30,30,0,30,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p5sarrcol2.png,1,odd,Win32,66,136980,133976,66,66,358451,359953,353467,138501,353467,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,31,31,31,31,31,0,31,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p2sarrsha2.png,1,odd,Win32,66,136980,133976,66,66,364976,366490,359992,138501,359992,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,32,32,32,32,32,0,32,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p5sarr1.png,1,odd,Win32,66,136980,133976,66,66,371509,373012,366532,138501,366532,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,33,33,33,33,33,0,33,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p3sarrshacol1.png,1,odd,Win32,66,136980,133976,66,66,378025,379535,373036,138501,373036,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,34,34,34,34,34,0,34,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype1.png,1,odd,Win32,66,136980,133976,66,66,384555,386057,379567,138501,379566,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,35,35,35,35,35,0,35,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarrshacol1.png,1,odd,Win32,66,136980,133976,66,66,391071,392580,386077,138501,386077,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,36,36,36,36,36,0,36,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype3.png,1,odd,Win32,66,136980,133976,66,66,397601,399103,392606,138501,392606,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,37,37,37,37,37,0,37,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype3.png,1,odd,Win32,66,136980,133976,66,66,404122,405626,399135,138501,399135,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,38,38,38,38,38,0,38,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p7sarr1.png,1,odd,Win32,66,136980,133976,66,66,410637,412149,405646,138501,405646,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,39,39,39,39,39,0,39,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p1sarrsha1.png,1,odd,Win32,66,136980,133976,66,66,417155,418659,412175,138501,412175,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,40,40,40,40,40,0,40,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype5.png,1,odd,Win32,66,136980,133976,66,66,423701,425208,418712,138501,418712,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,41,41,41,41,41,0,41,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p3sarrshacol2.png,1,odd,Win32,66,136980,133976,66,66,430230,431743,425239,138501,425239,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,42,42,42,42,42,0,42,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p3sarrcol2.png,1,odd,Win32,66,136980,133976,66,66,436759,438266,431775,138501,431775,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,43,43,43,43,43,0,43,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p3sarr2.png,1,odd,Win32,66,136980,133976,66,66,443290,444804,438295,138501,438295,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,44,44,44,44,44,0,44,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p2sarrsha1.png,1,odd,Win32,66,136980,133976,66,66,449826,451338,444833,138501,444833,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,45,45,45,45,45,0,45,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarrsha1.png,1,odd,Win32,66,136980,133976,66,66,456368,457875,451374,138501,451374,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,46,46,46,46,46,0,46,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p1sarrcol1.png,1,odd,Win32,66,136980,133976,66,66,462882,464384,457892,138501,457892,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,47,47,47,47,47,0,47,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p1sarrsha2.png,1,odd,Win32,66,136980,133976,66,66,469399,470907,464421,138501,464421,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,48,48,48,48,48,0,48,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p7sarr2.png,1,odd,Win32,66,136980,133976,66,66,475918,477430,470927,138501,470927,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,49,49,49,49,49,0,49,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p4sarr1.png,1,odd,Win32,66,136980,133976,66,66,482446,483952,477456,138501,477456,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,50,50,50,50,50,0,50,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,p10sarr1.png,1,odd,Win32,66,136980,133976,66,66,488976,490488,483992,138501,483992,66,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,5.0 (Windows),xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,51,51,51,51,51,0,51,0,,,,,,0,,01-02-22,01-02-22,10:57:57,Tue Mar 01 2022 10:57:57 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1161,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,19178,25006,19178,,2,legacy,1040,1920,24,1080,24,-8,-8,1920,1646128727693,1024,2,48000,-16,experiment,prototype3.png,1,odd,Win32,66,136980,133976,66,66,495494,496998,490504,138501,490504,66,,,,,,visual_patterns,0,0,0,yes,1366
