"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","count_famrecall","count_prestudy_sequence","count_study_response","count_test_response","date_startdate","date_starttime","multichar_knowresp","p2dur","plc1","plc1c","plc1s","plc1sh","plc1x","plc1y","plc2","plc2c","plc2s","plc2sh","plc2x","plc2y","plc3","plc3c","plc3s","plc3sh","plc3x","plc3y","plc4","plc4c","plc4s","plc4sh","plc4x","plc4y","plc5","plc5c","plc5s","plc5sh","plc5x","plc5y","plcundefined","plcundefineds","plcundefinedsh","plcundefinedx","plcundefinedy","response_study_response","response_test_response","response_time_study_response","response_time_test_response","rtnr","sessionid","stim","type","tq"
"1567",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,59,"10-09-23","12:07:50","furmxy",711,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,2289,0,1696932523087,"p4sarrcol2.png","sarrcol","old"
"1568",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,60,"10-09-23","12:07:50","furmxy",577,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,2423,0,1696932523087,"p4sarrcol3.png","sarrcol","new"
"1569",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,61,"10-09-23","12:07:50","furmxy",1675,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,1325,0,1696932523087,"p2sarr2.png","sarr","old"
"1570",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,62,"10-09-23","12:07:50","furmxy",1659,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1341,0,1696932523087,"p7sarr3.png","diffarr","new"
"1571",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,63,"10-09-23","12:07:50","furmxy",1757,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1243,0,1696932523087,"p9sarr1.png","diffarr","old"
"1572",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,64,"10-09-23","12:07:50","furmxy",1928,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,1072,0,1696932523087,"p1sarrcol3.png","sarrcol","new"
"1573",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,65,"10-09-23","12:07:50","furmxy",935,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,2065,0,1696932523087,"p4sarrsha4.png","sarrsha","new"
"1574",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,66,"10-09-23","12:07:50","furmxy",1912,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1088,0,1696932523087,"p4sarrshacol2.png","sarrshacol","old"
"1575",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,67,"10-09-23","12:07:50","furmxy",1985,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1015,0,1696932523087,"p3sarr4.png","sarr","new"
"1576",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,68,"10-09-23","12:07:50","furmxy",1291,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1709,0,1696932523087,"p2sarr1.png","sarr","old"
"1577",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,69,"10-09-23","12:07:50","furmxy",882,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,2118,0,1696932523087,"p3sarrshacol1.png","sarrshacol","old"
"1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,70,"10-09-23","12:07:50","furmxy",1525,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1475,0,1696932523087,"p8sarr1.png","diffarr","old"
"1579",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,71,"10-09-23","12:07:50","furmxy",1921,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1079,0,1696932523087,"p3sarrsha2.png","sarrsha","old"
"1580",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,72,"10-09-23","12:07:50","furmxy",2162,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,838,0,1696932523087,"p1sarrcol1.png","sarrcol","old"
"1581",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,73,"10-09-23","12:07:50","furmxy",674,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,2326,0,1696932523087,"p1sarrshacol4.png","sarrshacol","new"
"1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,74,"10-09-23","12:07:50","furmxy",893,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,2107,0,1696932523087,"p4sarrcol4.png","sarrcol","new"
"1583",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,75,"10-09-23","12:07:50","furmxy",1485,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1515,0,1696932523087,"p1sarr3.png","sarr","new"
"1584",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,76,"10-09-23","12:07:50","furmxy",1575,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1425,0,1696932523087,"p1sarr1.png","sarr","old"
"1585",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,77,"10-09-23","12:07:50","furmxy",1325,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",905,1675,0,1696932523087,"p2sarr4.png","sarr","new"
"1586",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,78,"10-09-23","12:07:50","furmxy",1949,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,1051,0,1696932523087,"p1sarrshacol1.png","sarrshacol","old"
"1587",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,79,"10-09-23","12:07:50","furmxy",1888,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",905,1112,0,1696932523087,"p3sarrshacol4.png","sarrshacol","new"
"1588",0,1,5,0,4,2,0,3,0,0,19,59,79,"10-09-23","12:07:50","furmxy",1888,"tri1.png",1,1,"tri",0,-120,"tri3.png",3,1,"tri",120,0,"sqa1.png",1,1,"sqa",0,120,"cir5.png",5,1,"cir",0,0,"tri3.png",3,1,"tri",120,-120,"",NA,"",NA,NA,"right","left",905,1112,1,1696932523087,"p3sarrshacol4.png","sarrshacol","new"
"1589",4,2,0,3,5,1,0,0,0,0,19,59,79,"10-09-23","12:07:50","furmxy",1888,"tri3.png",3,1,"tri",120,0,"cir4.png",4,1,"cir",0,-120,"sqa2.png",2,1,"sqa",-120,0,"tri6.png",6,1,"tri",-120,-120,"sqa2.png",2,1,"sqa",0,0,"",NA,"",NA,NA,"right","left",905,1112,2,1696932523087,"p3sarrshacol4.png","sarrshacol","new"
"1590",0,4,2,1,0,5,3,0,0,0,19,59,79,"10-09-23","12:07:50","furmxy",1888,"cir4.png",4,1,"cir",-120,0,"sqa4.png",4,1,"sqa",120,-120,"tri1.png",1,1,"tri",-120,120,"cir6.png",6,1,"cir",0,-120,"tri4.png",4,1,"tri",120,0,"",NA,"",NA,NA,"right","left",905,1112,3,1696932523087,"p3sarrshacol4.png","sarrshacol","new"
"1591",0,4,3,5,2,1,0,0,0,0,19,59,79,"10-09-23","12:07:50","furmxy",1888,"sqa1.png",1,1,"sqa",120,0,"sqa4.png",4,1,"sqa",0,0,"tri2.png",2,1,"tri",120,-120,"cir3.png",3,1,"cir",0,-120,"tri4.png",4,1,"tri",-120,0,"",NA,"",NA,NA,"right","left",905,1112,4,1696932523087,"p3sarrshacol4.png","sarrshacol","new"
"1592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-09-23","12:42:26","b8b36q",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"","",NA,NA,NA,NA,"","","study"
"1593",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,0,NA,"08-09-23","12:42:26","b8b36q",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3008,NA,0,1696761797176,"prototype3.png","prototype","study"
"1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,1,NA,"08-09-23","12:42:26","b8b36q",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3017,NA,0,1696761797176,"p1sarr1.png","sarr","study"
"1595",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,2,NA,"08-09-23","12:42:26","b8b36q",474,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",2526,NA,0,1696761797176,"p3sarrcol2.png","sarrcol","study"
"1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,3,NA,"08-09-23","12:42:26","b8b36q",1591,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1409,NA,0,1696761797176,"p4sarrsha1.png","sarrsha","study"
"1597",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,4,NA,"08-09-23","12:42:26","b8b36q",1034,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1966,NA,0,1696761797176,"prototype2.png","prototype","study"
"1598",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,5,NA,"08-09-23","12:42:26","b8b36q",1215,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1785,NA,0,1696761797176,"p4sarrshacol1.png","sarrshacol","study"
"1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,6,NA,"08-09-23","12:42:26","b8b36q",1085,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1915,NA,0,1696761797176,"prototype4.png","prototype","study"
"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,7,NA,"08-09-23","12:42:26","b8b36q",1222,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1778,NA,0,1696761797176,"p3sarrcol1.png","sarrcol","study"
"1601",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,8,NA,"08-09-23","12:42:26","b8b36q",1670,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1330,NA,0,1696761797176,"p3sarr2.png","sarr","study"
"1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,9,NA,"08-09-23","12:42:26","b8b36q",1187,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1813,NA,0,1696761797176,"prototype3.png","prototype","study"
"1603",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,10,NA,"08-09-23","12:42:26","b8b36q",1060,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1940,NA,0,1696761797176,"prototype2.png","prototype","study"
"1604",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,11,NA,"08-09-23","12:42:26","b8b36q",1648,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1352,NA,0,1696761797176,"p3sarrsha1.png","sarrsha","study"
"1605",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,12,NA,"08-09-23","12:42:26","b8b36q",1393,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1607,NA,0,1696761797176,"p4sarr1.png","sarr","study"
"1606",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,13,NA,"08-09-23","12:42:26","b8b36q",1835,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1165,NA,0,1696761797176,"p9sarr2.png","diffarr","study"
"1607",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,14,NA,"08-09-23","12:42:26","b8b36q",2178,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",822,NA,0,1696761797176,"p4sarrcol2.png","sarrcol","study"
"1608",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,15,NA,"08-09-23","12:42:26","b8b36q",376,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2624,NA,0,1696761797176,"prototype1.png","prototype","study"
"1609",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,16,NA,"08-09-23","12:42:26","b8b36q",1259,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1741,NA,0,1696761797176,"p7sarr2.png","diffarr","study"
"1610",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,17,NA,"08-09-23","12:42:26","b8b36q",1095,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1905,NA,0,1696761797176,"prototype4.png","prototype","study"
"1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,18,NA,"08-09-23","12:42:26","b8b36q",1017,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1983,NA,0,1696761797176,"p1sarrshacol2.png","sarrshacol","study"
"1612",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,NA,"08-09-23","12:42:26","b8b36q",1102,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1898,NA,0,1696761797176,"prototype2.png","prototype","study"
"1613",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,20,NA,"08-09-23","12:42:26","b8b36q",1908,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1092,NA,0,1696761797176,"p2sarrshacol1.png","sarrshacol","study"
"1614",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,21,NA,"08-09-23","12:42:26","b8b36q",1313,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1687,NA,0,1696761797176,"p2sarrshacol2.png","sarrshacol","study"
"1615",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,22,NA,"08-09-23","12:42:26","b8b36q",1455,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1545,NA,0,1696761797176,"prototype1.png","prototype","study"
"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,23,NA,"08-09-23","12:42:26","b8b36q",1481,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1519,NA,0,1696761797176,"prototype4.png","prototype","study"
"1617",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,24,NA,"08-09-23","12:42:26","b8b36q",1688,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1312,NA,0,1696761797176,"prototype1.png","prototype","study"
"1618",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,25,NA,"08-09-23","12:42:26","b8b36q",1664,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1336,NA,0,1696761797176,"p1sarrcol2.png","sarrcol","study"
"1619",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,26,NA,"08-09-23","12:42:26","b8b36q",1692,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1308,NA,0,1696761797176,"p7sarr1.png","diffarr","study"
"1620",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,27,NA,"08-09-23","12:42:26","b8b36q",1413,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1587,NA,0,1696761797176,"prototype3.png","prototype","study"
"1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,28,NA,"08-09-23","12:42:26","b8b36q",1950,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1050,NA,0,1696761797176,"p3sarr1.png","sarr","study"
"1622",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,29,NA,"08-09-23","12:42:26","b8b36q",2115,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",885,NA,0,1696761797176,"p1sarrsha2.png","sarrsha","study"
"1623",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,30,NA,"08-09-23","12:42:26","b8b36q",1561,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1439,NA,0,1696761797176,"prototype4.png","prototype","study"
"1624",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,31,NA,"08-09-23","12:42:26","b8b36q",2046,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",954,NA,0,1696761797176,"p4sarrshacol2.png","sarrshacol","study"
"1625",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,32,NA,"08-09-23","12:42:26","b8b36q",1306,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1694,NA,0,1696761797176,"prototype3.png","prototype","study"
"1626",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,33,NA,"08-09-23","12:42:26","b8b36q",1386,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1614,NA,0,1696761797176,"prototype2.png","prototype","study"
"1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,34,NA,"08-09-23","12:42:26","b8b36q",1660,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1340,NA,0,1696761797176,"p2sarr2.png","sarr","study"
"1628",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,35,NA,"08-09-23","12:42:26","b8b36q",1768,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1232,NA,0,1696761797176,"p4sarrcol1.png","sarrcol","study"
"1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,36,NA,"08-09-23","12:42:26","b8b36q",2068,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",932,NA,0,1696761797176,"p6sarr2.png","diffarr","study"
"1630",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,37,NA,"08-09-23","12:42:26","b8b36q",2253,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",747,NA,0,1696761797176,"p1sarr2.png","sarr","study"
"1631",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,38,NA,"08-09-23","12:42:26","b8b36q",1435,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1565,NA,0,1696761797176,"p2sarrsha1.png","sarrsha","study"
"1632",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,39,NA,"08-09-23","12:42:26","b8b36q",2217,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",783,NA,0,1696761797176,"p2sarrcol1.png","sarrcol","study"
"1633",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,40,NA,"08-09-23","12:42:26","b8b36q",603,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2397,NA,0,1696761797176,"prototype4.png","prototype","study"
"1634",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,41,NA,"08-09-23","12:42:26","b8b36q",1418,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1582,NA,0,1696761797176,"p3sarrshacol2.png","sarrshacol","study"
"1635",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,42,NA,"08-09-23","12:42:26","b8b36q",2059,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",941,NA,0,1696761797176,"p8sarr2.png","diffarr","study"
"1636",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,43,NA,"08-09-23","12:42:26","b8b36q",2026,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",974,NA,0,1696761797176,"p1sarrshacol1.png","sarrshacol","study"
"1637",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,44,NA,"08-09-23","12:42:26","b8b36q",2051,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",949,NA,0,1696761797176,"p8sarr1.png","diffarr","study"
